Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0031146	Impaired oral bolus formation
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0031162	Impaired oropharyngeal swallow response
ICF:634949825	Structure of brain	PROMOT:2000008	has disposition	some	HP:0001249	Intellectual disability
ICF:1571232890	Intercostal muscles	PROMOT:2000008	has disposition	some	HP:0004878	Intercostal muscle weakness
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness
ICF:462923277	Joints	PROMOT:2000008	has disposition	some	HP:0001387	Joint stiffness
ICF:1182439715	Cervical vertebral column	PROMOT:2000008	has disposition	some	HP:0002751	Kyphoscoliosis
ICF:1364393443	Thoracic vertebral column	PROMOT:2000008	has disposition	some	HP:0002751	Kyphoscoliosis
ICF:1747603619	Lumbar vertebral column	PROMOT:2000008	has disposition	some	HP:0002751	Kyphoscoliosis
ICF:1182439715	Cervical vertebral column	PROMOT:2000008	has disposition	some	HP:0002808	Kyphosis
ICF:1747603619	Lumbar vertebral column	PROMOT:2000008	has disposition	some	HP:0002808	Kyphosis
ICF:278512890	Muscles of shoulder region	PROMOT:2000008	has disposition	some	HP:0003325	Limb-girdle muscle weakness
ICF:793188683	Muscles of pelvic region	PROMOT:2000008	has disposition	some	HP:0003325	Limb-girdle muscle weakness
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0007941	Limited extraocular movements
ICF:608795582	Bones of face	PROMOT:2000008	has disposition	some	HP:0000276	Long face
ICF:862003070	Bones of cranium	PROMOT:2000008	has disposition	some	HP:0000276	Long face
ICF:462923277	Joints	PROMOT:2000008	has disposition	some	HP:0002828	Multiple joint contractures
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0002058	Myopathic facies
ICF:608795582	Bones of face	PROMOT:2000008	has disposition	some	HP:0002058	Myopathic facies
ICF:178625206	Thoracic cage	PROMOT:2000008	has disposition	some	HP:0000774	Narrow chest
ICF:723417607	Structure of trunk	PROMOT:2000008	has disposition	some	HP:0000774	Narrow chest
ICF:902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	PROMOT:2000008	has disposition	some	HP:0000774	Narrow chest
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0003722	Neck flexor weakness
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0000467	Neck muscle weakness
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0002643	Neonatal respiratory distress
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0002643	Neonatal respiratory distress
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0002068	Neuromuscular dysphagia
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0000597	Ophthalmoparesis
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0000602	Ophthalmoplegia
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0200136	Oral-pharyngeal dysphagia
ICF:178625206	Thoracic cage	PROMOT:2000008	has disposition	some	HP:0000768	Pectus carinatum
ICF:723417607	Structure of trunk	PROMOT:2000008	has disposition	some	HP:0000768	Pectus carinatum
ICF:902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	PROMOT:2000008	has disposition	some	HP:0000768	Pectus carinatum
ICF:178625206	Thoracic cage	PROMOT:2000008	has disposition	some	HP:0000767	Pectus excavatum
ICF:723417607	Structure of trunk	PROMOT:2000008	has disposition	some	HP:0000767	Pectus excavatum
ICF:902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	PROMOT:2000008	has disposition	some	HP:0000767	Pectus excavatum
ICF:793188683	Muscles of pelvic region	PROMOT:2000008	has disposition	some	HP:0008988	Pelvic girdle muscle atrophy
ICF:793188683	Muscles of pelvic region	PROMOT:2000008	has disposition	some	HP:0003749	Pelvic girdle muscle weakness
ICF:338611549	Muscles of lower leg	PROMOT:2000008	has disposition	some	HP:0011727	Peroneal muscle weakness
ICF:1278239861	Muscles of ankle and foot	PROMOT:2000008	has disposition	some	HP:0001761	Pes cavus
ICF:1528299701	Ligaments and fasciae of ankle and foot	PROMOT:2000008	has disposition	some	HP:0001761	Pes cavus
ICF:1650503157	Bones of ankle and foot	PROMOT:2000008	has disposition	some	HP:0001761	Pes cavus
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0002033	Poor suck
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0007838	Progressive ptosis
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0007838	Progressive ptosis
ICF:1794398084	Muscles of thigh	PROMOT:2000008	has disposition	some	HP:0008994	Proximal muscle weakness in lower limbs
ICF:793188683	Muscles of pelvic region	PROMOT:2000008	has disposition	some	HP:0008994	Proximal muscle weakness in lower limbs
ICF:1867012554	Muscles of upper arm	PROMOT:2000008	has disposition	some	HP:0008997	Proximal muscle weakness in upper limbs
ICF:278512890	Muscles of shoulder region	PROMOT:2000008	has disposition	some	HP:0008997	Proximal muscle weakness in upper limbs
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0000508	Ptosis
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0000508	Ptosis
ICF:1794398084	Muscles of thigh	PROMOT:2000008	has disposition	some	HP:0003731	Quadriceps muscle weakness
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0032341	Reduced forced vital capacity
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0032341	Reduced forced vital capacity
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0012497	Reduced maximal expiratory pressure
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0002098	Respiratory distress
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0002098	Respiratory distress
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0002878	Respiratory failure
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0002878	Respiratory failure
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0004887	Respiratory failure requiring assisted ventilation
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0004887	Respiratory failure requiring assisted ventilation
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0002093	Respiratory insufficiency
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0002093	Respiratory insufficiency
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0002747	Respiratory insufficiency due to muscle weakness
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0002747	Respiratory insufficiency due to muscle weakness
ICF:1364393443	Thoracic vertebral column	PROMOT:2000008	has disposition	some	HP:0002650	Scoliosis
ICF:1747603619	Lumbar vertebral column	PROMOT:2000008	has disposition	some	HP:0002650	Scoliosis
ICF:213893837	Bones	PROMOT:2000008	has disposition	some	HP:0004322	Short stature
ICF:278512890	Muscles of shoulder region	PROMOT:2000008	has disposition	some	HP:0003547	Shoulder girdle muscle weakness
ICF:1182439715	Cervical vertebral column	PROMOT:2000008	has disposition	some	HP:0003306	Spinal rigidity
ICF:1364393443	Thoracic vertebral column	PROMOT:2000008	has disposition	some	HP:0003306	Spinal rigidity
ICF:169456190	Joints of head and neck region	PROMOT:2000008	has disposition	some	HP:0003306	Spinal rigidity
ICF:1747603619	Lumbar vertebral column	PROMOT:2000008	has disposition	some	HP:0003306	Spinal rigidity
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0003306	Spinal rigidity
ICF:58064740	Muscles of trunk	PROMOT:2000008	has disposition	some	HP:0003306	Spinal rigidity
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0000486	Strabismus
ICF:1233939003	Muscles of hand	PROMOT:2000008	has disposition	some	HP:0003427	Thenar muscle weakness
ICF:178625206	Thoracic cage	PROMOT:2000008	has disposition	some	HP:6000327	Thoracic cage flatness
ICF:723417607	Structure of trunk	PROMOT:2000008	has disposition	some	HP:6000327	Thoracic cage flatness
ICF:902262669	Extra-articular ligaments, fasciae, extramuscular aponeuroses, retinacula, septa, bursae, unspecified	PROMOT:2000008	has disposition	some	HP:6000327	Thoracic cage flatness
ICF:338611549	Muscles of lower leg	PROMOT:2000008	has disposition	some	HP:0008963	Tibialis muscle weakness
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0012473	Tongue atrophy
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0000183	Tongue muscle weakness
ICF:1867012554	Muscles of upper arm	PROMOT:2000008	has disposition	some	HP:0031108	Triceps weakness
ICF:405925948	External ocular muscles	PROMOT:2000008	has disposition	some	HP:0007715	Weak extraocular muscles
ICF:1233939003	Muscles of hand	PROMOT:2000008	has disposition	some	HP:0033466	Weakgrip
ICF:1874889854	Muscles of head and neck region	PROMOT:2000008	has disposition	some	HP:0030319	Weakness of facial musculature
ICF:1233939003	Muscles of hand	PROMOT:2000008	has disposition	some	HP:0009077	Weakness of long finger extensor muscles
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0004347	Weakness of muscles of respiration
ICF:495844982	Muscles of respiration	PROMOT:2000008	has disposition	some	HP:0004347	Weakness of muscles of respiration
ICF:870135798	Lungs	PROMOT:2000008	has disposition	some	HP:0004347	Weakness of muscles of respiration
ICF:1233939003	Muscles of hand	PROMOT:2000008	has disposition	some	HP:0009005	Weakness of the intrinsic hand muscles
