Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
HP:0002751	Kyphoscoliosis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002808	Kyphosis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003810	Late-onset distal muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003694	Late-onset proximal muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003690	Limb muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003325	Limb-girdle muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0007941	Limited extraocular movements	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000276	Long face	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002505	Loss of ambulation	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0007340	Lower limb muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0002047	Malignant hyperthermia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0008180	Mildly elevated creatine kinase	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001270	Motor delay	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002828	Multiple joint contractures	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003394	Muscle spasm	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003552	Muscle stiffness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001324	Muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003326	Myalgia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002058	Myopathic facies	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000774	Narrow chest	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0040288	Nasogastric tube feeding	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0011470	Nasogastric tube feeding in infancy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003722	Neck flexor weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000467	Neck muscle weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0012768	Neonatal asphyxia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001319	Neonatal hypotonia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002643	Neonatal respiratory distress	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002068	Neuromuscular dysphagia	PROMOT:2000005	is assessed by	some	(SNOMED:840297006 OR SNOMED:12894003 OR SNOMED:84100007)	Assessment of patient reported outcome measures OR Functional assessment OR History taking
HP:0032043	Odynophagia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000597	Ophthalmoparesis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000602	Ophthalmoplegia	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0200136	Oral-pharyngeal dysphagia	PROMOT:2000005	is assessed by	some	(SNOMED:840297006 OR SNOMED:12894003 OR SNOMED:84100007)	Assessment of patient reported outcome measures OR Functional assessment OR History taking
HP:0012531	Pain	PROMOT:2000005	is assessed by	some	SNOMED:840297006	Assessment of patient reported outcome measures
HP:0000768	Pectus carinatum	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000767	Pectus excavatum	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0008988	Pelvic girdle muscle atrophy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003749	Pelvic girdle muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0011727	Peroneal muscle weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001761	Pes cavus	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001561  Polyhydramnios	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002033	Poor suck	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002172	Postural instability	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001622	Premature birth	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0009063	Progressive distal muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003323	Progressive muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0009073	Progressive proximal muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0007838	Progressive ptosis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003701	Proximal muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0008994	Proximal muscle weakness in lower limbs	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0008997	Proximal muscle weakness in upper limbs	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0000508	Ptosis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003731	Quadriceps muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0032341	Reduced forced vital capacity	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0012497	Reduced maximal expiratory pressure 	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0001315	Reduced tendon reflexes	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002098	Respiratory distress	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002878	Respiratory failure	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0004887	Respiratory failure requiring assisted ventilation	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002093	Respiratory insufficiency	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002747	Respiratory insufficiency due to muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003691	Scapular winging	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002650	Scoliosis	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0004322	Short stature	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003547	Shoulder girdle muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0030006	Single fiber EMG abnormality	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003202	Skeletal muscle atrophy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0030211	Slow pupillary light response	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003306	Spinal rigidity	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0000486	Strabismus	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002882	Sudden episodic apnea	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0003427	Thenar muscle weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:6000327	Thoracic cage flatness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0008963	Tibialis muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0030051	Tip-toe gait	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0012473	Tongue atrophy	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking 
HP:0000183	Tongue muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0031108	Triceps weakness	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking 
HP:0033454	Tube feeding	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0030203	Unfavorable response of muscle weakness to acetylcholine esterase inhibitors	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0002317	Unsteady gait	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0003484	Upper limb muscle weakness	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0002515	Waddling gait	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0001612	Weak cry	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0007715	Weak extraocular muscles	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0033466	Weak grip	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
PROMOT:0032023	Weakness of chewing muscles	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0030319	Weakness of facial musculature	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0009077	Weakness of long finger extensor muscles	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
HP:0004347	Weakness of muscles of respiration	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:0009005	Weakness of the intrinsic hand muscles	PROMOT:2000005	is assessed by	some	(SNOMED:12894003 OR SNOMED:84100007)	Functional assessment OR History taking
HP:6001011	Wet voice	PROMOT:2000005	is assessed by	some	SNOMED:84100007	History taking
