Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
FMA:13295	Diaphragm 	PROMOT:2000008	has disposition	some	HP:0030196	Fatigable weakness of respiratory muscles 
FMA:37371	Muscle of forearm	PROMOT:2000008	has disposition	some	HP:0030198	Fatigable weakness of distal limb muscles
FMA:37372	Muscle of hand	PROMOT:2000008	has disposition	some	HP:0030198	Fatigable weakness of distal limb muscles
FMA:37369	Muscle of foot	PROMOT:2000008	has disposition	some	HP:0030198	Fatigable weakness of distal limb muscles
FMA:22471	Muscle of leg	PROMOT:2000008	has disposition	some	HP:0030198	Fatigable weakness of distal limb muscles
FMA:9617	Muscle of neck	PROMOT:2000008	has disposition	some	HP:0030199	Fatigable weakness of neck muscles 
FMA:33531	Muscle of shoulder	PROMOT:2000008	has disposition	some	HP:0030200	Fatiguable weakness of proximal limb muscles 
FMA:37370	Muscle of arm	PROMOT:2000008	has disposition	some	HP:0030200	Fatiguable weakness of proximal limb muscles 
FMA:37367	Muscle of pelvic gridle	PROMOT:2000008	has disposition	some	HP:0030200	Fatiguable weakness of proximal limb muscles 
FMA:22470	Muscle of thigh	PROMOT:2000008	has disposition	some	HP:0030200	Fatiguable weakness of proximal limb muscles 
FMA:37372	Muscle of hand	PROMOT:2000008	has disposition	some	HP:0030237	Hand muscle weakness
FMA:46751	Muscle of face	PROMOT:2000008	has disposition	some	HP:0030319	Weakness of facial musculature
FMA:7088	Heart	PROMOT:2000008	has disposition	some	HP:0030872	Abnormal cardiac ventricular function
FMA:37688	Triceps brachii	PROMOT:2000008	has disposition	some	HP:0031108	Triceps weakness
FMA:37372	Muscle of hand	PROMOT:2000008	has disposition	some	HP:0031177	Finger flexor weakness
FMA:22471	Muscle of leg	PROMOT:2000008	has disposition	some	HP:0031374	Ankle weakness
FMA:22470	Muscle of thigh	PROMOT:2000008	has disposition	some	HP:0033416	Hip adductor weakness
FMA:37372	Muscle of hand	PROMOT:2000008	has disposition	some	HP:0033466	Weakgrip
