Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
PROMOT:0032064	Power of extensor digitorum	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032065	Power of extra-ocular muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032066	Power of facial muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032067	Power of first dorsal interosseous of hand	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032068	Power of foot muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032069	Power of forearm muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032070	Power of hand muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032071	Power of intercostal muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032072	Power of a set of intercostal muscles	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032073	Power of intrinsic muscle of hand	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032074	Power of leg muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032075	Power of masseter	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032076	Power of a set of masticatory muscles	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032077	Power of muscle of pharynx	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032078	Power of muscle of trunk	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032079	Power of neck muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032080	Power of pelvic gridle muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032081	Power of a set of pharyngeal muscles	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032082	Power of pterygoid muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032083	Power of quatriceps femoris	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032084	Power of rhomboid major	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032085	Power of rhomboid minor	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032086	Power of serratus anterior	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032087	Power of shoulder muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032088	Power of temporalis	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032089	Power of thenar muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032090	Power of thigh musculature	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032091	Power of tibialis anterior	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032092	Power of tibialis posterior	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032093	Power of tongue muscle	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032094	Power of trapezius	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
PROMOT:0032095	Power of triceps brachii	PROMOT:2000006	is measured by	some	SNOMED:12894003	Functional assessment
