ID	Label EN	Label EN annotation	Definition EN	Definition EN Source	Definition EN Comment	Commentaire	Commentaire.1	Commentaire.2	See Also	Term Editor	Commentaire.3	CrossRef	Change Note	Close match	Type	Parent Class	Equivalent Class	Domain	Range	Annotation
ID	AL rdfs:label@en	>A rdfs:comment	AL IAO:0000115@en	>A IAO:0000119	>A rdfs:comment	A rdfs:comment	A rdfs:comment	A rdfs:comment	AI rdfs:seeAlso SPLIT=|	A IAO:0000117	A rdfs:comment SPLIT=|	A oboInOwl:hasDbXref SPLIT=|	AL skos:changeNote@en	A skos:closeMatch SPLIT=|	TYPE	SC % SPLIT=|	EC %	DOMAIN	RANGE	A PROMOT:1000001 SPLIT=|
PROMOT:0000005	COLQ variant		A sequence alteration located within the COLQ gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C200235	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000001				
PROMOT:0000006	DOK7 variant		A sequence alteration located within the DOK7 gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C216062	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000001				
PROMOT:0000007	GFPT1 variant		A sequence alteration located within the GFPT1 gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C201657	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000001				
PROMOT:0000008	GMPPB variant		A sequence alteration located within the GMPPB gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed		https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000001				
PROMOT:0000009	RAPSN variant		A sequence alteration located within the RAPSN gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C177668	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000001				
PROMOT:0000010	ACTA1 variant		A sequence alteration located within the ACTA1 gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C191893	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000002				
PROMOT:0000011	MTM1 variant		A sequence alteration located within the MTM1 gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C203822	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000002				
PROMOT:0000012	NEB variant		A sequence alteration located within the NEB gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C203906	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000002				
PROMOT:0000013	RYR1 variant		A sequence alteration located within the RYR1 gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C150311	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000002				
PROMOT:0000014	SELENON variant		A sequence alteration located within the SELENON gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C205071	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000002				
PROMOT:0000015	TTN variant		A sequence alteration located within the TTN gene.			https://orcid.org/0000-0001-7764-2085		Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C101756	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0000002				
PROMOT:0000016	PABPN1 variant		A sequence alteration located within the PABPN1 gene.			https://orcid.org/0000-0001-7764-2085	[PROMOT note] [Derived from EURO-NMD NMD-CDE] 	Translation process: Frist translated to spanish using Bing Translator then manually reviewed	NCIT:C204162	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [EURO-NMD] Atalia A et al., EURO-NMD registry: federated FAIR infrastructure, innovative technologies and concepts of a patient-centred registry for rare neuromuscular disorders. Orphanet J Rare Dis. 2024 Feb 14;19(1):66. doi: 10.1186/s13023-024-03059-3. PMID: 38355534; PMCID: PMC10865673.				Class	PROMOT:0000003				
PROMOT:0010001	age content entity		an information content entity where the information is an age.							https://orcid.org/0009-0000-5160-7927					Class	IAO:0000030				
PROMOT:0010003	decimal content entity		an information content entity where the information is a decimal.							https://orcid.org/0009-0000-5160-7927					Class	IAO:0000030				
PROMOT:0010004	duration content entity		an information content entity where the information is a duration.							https://orcid.org/0009-0000-5160-7927					Class	IAO:0000030				
PROMOT:0010005	int content entity		an information content entity where the information is an int.							https://orcid.org/0009-0000-5160-7927					Class	IAO:0000030				
PROMOT:0010006	token content entity		an information content entity where the information is a token.							https://orcid.org/0009-0000-5160-7927					Class	IAO:0000030				
PROMOT:0010007	year content entity		an information content entity where the information is a year.							https://orcid.org/0009-0000-5160-7927					Class	IAO:0000030				
PROMOT:0010008	statement about a consent		A statement regarding a consent to describe it.							https://orcid.org/0009-0000-5160-7927					Class	NCIT:C49154 				
PROMOT:0010009	statement about a human		A statement that describes a human.							https://orcid.org/0009-0000-5160-7927					Class	NCIT:C49154 				
PROMOT:0010009	statement about a human															(RO:0002351 exactly 1 NCBITaxon:9606)				
PROMOT:0010010	statement about a phenotype		A statement regarding a phenotype to state details about it.							https://orcid.org/0009-0000-5160-7927					Class	NCIT:C49154 				
PROMOT:0010010	statement about a phenotype															(RO:0002351 exactly 1 HP:0000118)				
PROMOT:0010011	statement about a procedure		A statement regarding a procedure to describe it.							https://orcid.org/0009-0000-5160-7927					Class	NCIT:C49154 				
PROMOT:0010012	statement about a patient		A statement regarding a patient to state details about them.							https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0010009				
PROMOT:0010012	statement about a patient															(RO:0002351 exactly 1 NCIT:C16960)				
PROMOT:0010013	Year of assessment		The year of the assessment of an entity, e.g. the year when a phenotype is assessed by medical evidence.							https://orcid.org/0009-0000-5160-7927					Class	NCIT:C25164|PROMOT:0010007				
PROMOT:0010013	Year of assessment															(RO:0002350 some PROMOT:0010010)				
PROMOT:0010014	Year of resolution		The year of the resolution of an abnormal disposition, e.g. the year when a phenotype ceases existing.			[PROMOT note] [Derived from RD-CDM] [6.2.4 Resolution Date] 				https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z				Class	NCIT:C25164|PROMOT:0010007				
PROMOT:0010014	Year of resolution															(RO:0002350 some PROMOT:0010010)				
PROMOT:0010015	Adulthood		Age category including people of 16 years old and above.	HP:0003581		[PROMOT note] [Derived from RD-CDM] [3.4 Age Category] 			HP:0003581	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/41847000		http://purl.obolibrary.org/obo/NCIT_C199314|http://purl.obolibrary.org/obo/NCIT_C17600	Class	NCIT:C20587				
PROMOT:0010016	Late adulthood		Age category including people of 60 years old and above.	HP:0003584					HP:0003584	https://orcid.org/0009-0000-5160-7927				http://purl.obolibrary.org/obo/NCIT_C16268|http://purl.obolibrary.org/obo/NCIT_C18908	Class	PROMOT:0010015				
PROMOT:0010017	Middle adulthood		Age category including people between 40 and 59 years old (inclusive).	HP:0003596					HP:0003596	https://orcid.org/0009-0000-5160-7927				http://purl.obolibrary.org/obo/NCIT_C91108	Class	PROMOT:0010015				
PROMOT:0010018	Young adulthood		Age category including people between 16 and 39 years old (inclusive).	HP:0011462					HP:0011462	https://orcid.org/0009-0000-5160-7927				http://purl.obolibrary.org/obo/NCIT_C91107|http://purl.obolibrary.org/obo/NCIT_C216187	Class	PROMOT:0010015				
PROMOT:0010019	Early young adulthood		Age category including people between 16 and 18 years old (inclusive).	HP:0025708		[PROMOT note] [Derived from RD-CDM] [3.4 Age Category] 			HP:0025708	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/263659003		http://purl.obolibrary.org/obo/NCIT_C27954	Class	PROMOT:0010018				
PROMOT:0010020	Intermediate young adulthood		Age category including people between 19 and 24 years old (inclusive).	HP:0025709					HP:0025709	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0010018				
PROMOT:0010021	Late young adulthood		Age category including people between 25 and 39 years old (inclusive).	HP:0025710					HP:0025710	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0010018				
PROMOT:0010022	Antenatal age		Age category prior to birth.	HP:0025710						https://orcid.org/0009-0000-5160-7927					Class	NCIT:C20587				
PROMOT:0010023	Embryonal		Age category up to 8 weeks following fertilization, corresponding to 10 weeks of gestation (inclusive).	HP:0011460					HP:0011460	https://orcid.org/0009-0000-5160-7927				http://purl.obolibrary.org/obo/NCIT_C99135	Class	PROMOT:0010022				
PROMOT:0010024	Fetal		Age prior to birth but after 8 weeks of embryonic development (corresponding to a gestational age of 10 weeks).	HP:0011461		[PROMOT note] [Derived from RD-CDM] [3.4 Age Category] 			HP:0011461	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/303112003		http://purl.obolibrary.org/obo/NCIT_C89885	Class	PROMOT:0010022				
PROMOT:0010025	Late first trimester		Category prior to birth in the first trimester during the early fetal period, which is defined as 11 to 13 weeks of gestation (inclusive).	HP:0034199					HP:0034199	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0010024				
PROMOT:0010026	Second trimester		Category prior to birth during the second trimester, which comprises the range of gestational ages from 14 to 27 weeks of gestation (inclusive).	HP:0034198					HP:0034198	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0010024				
PROMOT:0010027	Third trimester		Category prior to birth during the third trimester, which is defined as 28 weeks and zero days (28+0) of gestation and beyond.	HP:0034197					HP:0034197	https://orcid.org/0009-0000-5160-7927					Class	PROMOT:0010024				
PROMOT:0010028	Congenital		Age catefory corresponding to birth.	HP:0003577					HP:0003577	https://orcid.org/0009-0000-5160-7927					Class	NCIT:C20587				
PROMOT:0010029	Neonatal age		Age within the first 28 days of life.	HP:0003623					HP:0003623	https://orcid.org/0009-0000-5160-7927				http://purl.obolibrary.org/obo/NCIT_C16731	Class	NCIT:C20587				
PROMOT:0010030	Pediatric age		Age category before adulthood, defined here as before the age of 16 years, but excluding neonatal or congenital onset. It includes people from the age of 28 days to 15 years old (included).	HP:0410280					HP:0410280	https://orcid.org/0009-0000-5160-7927					Class	NCIT:C20587				
PROMOT:0010031	Childhood		Age category including people from 1 to 4 years old (inclusive).	HP:0011463		[PROMOT note] [Derived from RD-CDM] [3.4 Age Category] 			HP:0011463	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/255398004		http://purl.obolibrary.org/obo/NCIT_C89345	Class	PROMOT:0010030				
PROMOT:0010032	Infantile age		Age category including people from 28 days to under 1 year old.	HP:0003593		[PROMOT note] [Derived from RD-CDM] [3.4 Age Category] 			HP:0003593	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/3658006		http://purl.obolibrary.org/obo/NCIT_C49643|http://purl.obolibrary.org/obo/NCIT_C27956	Class	PROMOT:0010030				
PROMOT:0010033	Juvenile age		Age category including people between 5 and 15 years old (inclusive).	HP:0003621		[PROMOT note] [Derived from RD-CDM] [3.4 Age Category] 			HP:0003621	https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/713153009		http://purl.obolibrary.org/obo/NCIT_C85405	Class	PROMOT:0010030				
PROMOT:0010034	Perimenopausal age		Age category including people undergoing perimenopause, i.e. the period of life shortly before the occurence of the menopause.	HP:6000314					HP:6000314	https://orcid.org/0009-0000-5160-7927					Class	NCIT:C20587				
PROMOT:0010035	Postmenopausal age		Age category including people undergoing postmenopause, i.e. the period of life after the occurrence of the menopause.	HP:6000315					HP:6000315	https://orcid.org/0009-0000-5160-7927					Class	NCIT:C20587				
PROMOT:0010036	Puerpural age		Age category including ages refering to childbirth or period after immediately following.	HP:4000040					HP:4000040	https://orcid.org/0009-0000-5160-7927					Class	NCIT:C20587				
PROMOT:0010037	Patient sex at birth unknown		Physical sexual characteristics at birth that are unknown.			[PROMOT note] [Derived from RD-CDM] [2.2 Sex at birth] 	[PROMOT note] [Derived from EURO-NMD NMD-CDE] [sex_at_birth]	[PROMOT note] [Derived from EU-CDE] [2.2. Sex]|[PROMOT note] A crossref to the orignal RD-CDM element has been added.		https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z|[PROMOT note] [EURO-NMD] Atalia A et al., EURO-NMD registry: federated FAIR infrastructure, innovative technologies and concepts of a patient-centred registry for rare neuromuscular disorders. Orphanet J Rare Dis. 2024 Feb 14;19(1):66. doi: 10.1186/s13023-024-03059-3. PMID: 38355534; PMCID: PMC10865673.|[PROMOT note] [EU-CDE] Set of Common Data Elements, EU RD Platform [Internet]. [cited 2026 Jun 17]. Available from: https://eu-rd-platform.jrc.ec.europa.eu/set-of-common-data-elements_en	http://snomed.info/id/184115007			Class	NCIT:C124436				
PROMOT:0010038	Sex at birth not recorded		Physical sexual characteristics at birth that are not recorded.			[PROMOT note] [Derived from RD-CDM] [2.2 Sex at birth] 		[PROMOT note] [Derived from EU-CDE] [2.2. Sex]|[PROMOT note] A crossref to the orignal RD-CDM element has been added.		https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z|[PROMOT note] [EU-CDE] Set of Common Data Elements, EU RD Platform [Internet]. [cited 2026 Jun 17]. Available from: https://eu-rd-platform.jrc.ec.europa.eu/set-of-common-data-elements_en	http://snomed.info/id/1220561009			Class	PROMOT:0010037				
PROMOT:0010039	Gender identity unknown		Gender identity of a person that is unknown.			[PROMOT note] [Derived from RD-CDM] [2.4 Gender Identity] 		[PROMOT note] A crossref to the orignal RD-CDM element has been added.		https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/394743007			Class	NCIT:C158277 				
PROMOT:0010040	Gender identity not recorded		Gender identity of a person that is unknown because unrecorded.			[PROMOT note] [Derived from RD-CDM] [2.4 Gender Identity] 		[PROMOT note] A crossref to the orignal RD-CDM element has been added.		https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z	http://snomed.info/id/1220561009			Class	PROMOT:0010039				
PROMOT:0010041	Consent status		A status of the consent of a person.			[PROMOT note] [Derived from RD-CDM] [7.1 Consent Status] 	[PROMOT note] [Derived from EURO-NMD NMD-CDE] 	[PROMOT note] A crossref to the orignal RD-CDM element has been added.		https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z|[PROMOT note] [EURO-NMD] Atalia A et al., EURO-NMD registry: federated FAIR infrastructure, innovative technologies and concepts of a patient-centred registry for rare neuromuscular disorders. Orphanet J Rare Dis. 2024 Feb 14;19(1):66. doi: 10.1186/s13023-024-03059-3. PMID: 38355534; PMCID: PMC10865673.	http://snomed.info/id/309370004			Class	SNOMED:363787002				
PROMOT:0010041	Consent status															(RO:0002350 some PROMOT:0010008)				
PROMOT:0010042	Pending		A status of a consent that is waiting to be defined.			[PROMOT note] [Derived from RD-CDM] [7.1 Consent Status] 				https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z				Class	PROMOT:0010041				
PROMOT:0010043	Proposed		A status of a consent that has been proposed to a person for them to decide.			[PROMOT note] [Derived from RD-CDM] [7.1 Consent Status] 				https://orcid.org/0009-0000-5160-7927	[PROMOT note] [RD-CDM] Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z				Class	PROMOT:0010041				
