ID,Label,Label FR,Label ES,Definition EN,Definition,Definition,Commentaire,Commentaire,Definition Source,See Also,Editor,Type,Parent Class,Equivalent Class,Domain,Range,Individual has value
PROMOT:9000034,Embryonal,âge embryonnaire,,Category up to 8 weeks following fertilization (corresponding to 10 weeks of gestation).,,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000033,,,,
PROMOT:9000035,Fetal,âge foetal,,Age prior to birth but after 8 weeks of embryonic development (corresponding to a gestational age of 10 weeks).,,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000033,,,,
PROMOT:9000036,Late first trimester,âge vers la fin du premier trimestre de grossesse,,"Category prior to birth in the first trimester during the early fetal period, which is defined as 11 0/7 to 13 6/7 weeks of gestation (inclusive).",,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000035,,,,
PROMOT:9000037,Second trimester,âge compris dans le second trimestre de grossesse,,"Category prior to birth during the second trimester, which comprises the range of gestational ages from 14 0/7 weeks to 27 6/7 (inclusive).",,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000035,,,,
PROMOT:9000038,Third trimester,âge compris dans le troisième trimestre de grossesse,,"Category prior to birth during the third trimester, which is defined as 28 weeks and zero days (28+0) of gestation and beyond.",,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000035,,,,
PROMOT:9000039,Congenital,âge correspondant à la naissance,,Time of birth,,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000025,,,,
PROMOT:9000040,Neonatal age,âge néonatal,,Age within the first 28 days of life.,,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000025,,,,
PROMOT:9000041,Pediatric age,âge pédiatrique,,"Age category before adulthood, defined here as before the age of 16 years, but excluding neonatal or congenital onset. It includes people from the age of ",,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000025,,,,
PROMOT:9000042,Childhood,Âge compris dans l’enfance,infancia ,Age category including people from 1 to 4 years old (inclusive).,Une tranche d’âge incluant les personnes de 1 à 4 ans inclus.,Un grupo de edad que incluye a las personas de 1 a 4 años incluidos. ,JP: Translated to spanish using Bing Translator,This term refers to ages up to but not including the fifth birthday (see Juvenile onset). [from: HP:0011463],HP:0011463,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000041,,,,
PROMOT:9000043,Infantile age,âge infantile,edad infantil ,Age category including people from 28 days to 1 year old.,Une tranche d’âge incluant les personnes de 28 jours à 1 an inclus.,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000041,,,,
PROMOT:9000044,Juvenile age,âge juvénile,edad juvenil ,Age category including people between 5 and 15 years old (inclusive).,Une tranche d’âge incluant les personnes entre 5 et 15 ans inclus.,Un grupo de edad que incluye a las personas de 5 a 15 años incluidos. ,JP: Translated to spanish using Bing Translator,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000041,,,,
PROMOT:9000042,Perimenopausal age,âge périménopausal,edad perimenopáusica ,Age category including people undergoing perimenopause.,Une tranche d’âge contenant tous les âges associés à la périménopause.,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000026,,,,
PROMOT:9000050,Postmenopausal age,âge postménopausal,edad posmenopáusica ,Age category including people undergoing postmenopause.,Une tranche d’âge contenant tous les âges associés à la postménopause.,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000026,,,,
PROMOT:9000044,Puerpural age,âge puerpéral,edad puerperal ,Age category including ages refering to childbirth or period after childbirth.,Une tranche d’âge contenant tous les âges qui se rapportent à l’accouchement ou à la période qui suit.,,,,,HP:0003674,https://orcid.org/0009-0000-5160-7927,,PROMOT:9000025,,,,
PROMOT:9000051,Nb of previous pregnancies,nombre de grossesses,,Number of precious pregnancies of an individual that includes pregancies that did not reach their end.,Le nombre de grossesses d’un individu qui inclut les grossesses qui ne se sont pas terminées.,,,,,,https://orcid.org/0009-0000-5160-7927,,SNOMED:160476009,,,,
PROMOT:9000052,Age,Âge,edad ,Number of full year after birth.,Un nombre d’années complètes après la naissance.,,,,,,https://orcid.org/0009-0000-5160-7927,,SNOMED:363787002,,,,
PROMOT:9000053,Date,Date,fecha ,Time indication that refers to a specific day and usually includes mention of the month and/or the year according to a specific calendar system.,Une indication de temps qui réfère à un jour spécifique et qui comprend habituellement la mention du mois et de l’année en fonction d’un système calendaire donné.,,,,,,https://orcid.org/0009-0000-5160-7927,,SNOMED:363787002,,,,
PROMOT:1200001,Double compound motor action potential abnormality,Double anomalie du CMAP,Doble anomalía del potencial de acción motora compuesta ,"The double compound muscle action potential (CMAP) or double “M wave” is a recording from a muscle as a result of motor nerve stimulation. It is a duplication of the fundamental signal in motor nerve conduction and related studies (e.g., F waves, H reflex, repetitive motor nerve stimulation, etc.). It is a double banal, simple waveform observable through instrumentation. ",,,,(JP : to validate),https://pmc.ncbi.nlm.nih.gov/articles/PMC11131082/,,,,HP:0033580,,,,
PROMOT:9000055,Consent status,Status du consentement,estado del consentimiento ,An information about the consent status of a patient,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,SNOMED:363787002,,,,
PROMOT:9000056,Pending,En attente,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,PROMOT:9000055,,,,
PROMOT:9000057,Proposed,Proposé,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,PROMOT:9000055,,,,
PROMOT:9000058,Active,Actif,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,PROMOT:9000055,,,,
PROMOT:9000059,Rejected,Rejeté,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,PROMOT:9000055,,,,
PROMOT:9000060,Inactive,Inactif,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,PROMOT:9000055,,,,
PROMOT:9000061,Entered in Error,Entré par erreur,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,PROMOT:9000055,,,,
PROMOT:9000062,Consent date,Date du consentement,,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,SNOMED:363787002,,,,
PROMOT:9000063,Agreement to be contacted for research purpose,Accord pour être contacté à des fins de recherche,Acuerdo para ser contactado con fines de investigación ,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,SNOMED:363787002,,,,
PROMOT:9000064,Consent to the reuse of data,Consentement à la réutilisation des données,Consentimiento para la reutilización de datos ,,,,,"Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z",,RD-CDM,,,SNOMED:363787002,,,,
PROMOT:9000065,Birth year,Année de naissance,año de nacimiento ,Time indication that refers to a specific year according to a specific calendar system.,Une indication de temps qui réfère à une année spécifique selon un système calendaire donné.,,,,,,https://orcid.org/0009-0000-5160-7927,,SNOMED:363787002,,,,
PROMOT:9000066,Year of onset,,,,,,,,,,,,,,,,
PROMOT:9000067,Pourcentage de la valeur attendue,,,,,,,,,,,,,,,,
PROMOT:9000068,,Débimètre expiratoire Peak Flow ,,,,,,,,,,,SNOMED:12894003,,,,
PROMOT:9000069,,Quantative muscle weakness,,,,,,,,,,,SNOMED:12894003,,,,
PROMOT:9000070,,"Dysphagiemètre, 80 ml, SSQ ",,,,,,,,,,,SNOMED:12894003,,,,
PROMOT:9000071,,B& L gauge ,,,,,,,,,,,SNOMED:12894003,,,,
PROMOT:9000072,,Bilan dynamométrique avec MedUP,,,,,,,,,,,SNOMED:12894003,,,,
PROMOT:9000073,,IOPI,,,,,,,,,,,SNOMED:12894003,,,,
PROMOT:9000073,Patient at risk of fall,,,,,,,,,,,,,,,,
