ID	Label EN	Definition EN	Label FR	Definition FR	Label ES	Definition ES	Commentaire	Commentaire	Definition Source	See Also	Editor	Type	Parent Class	Equivalent Class	Domain	Range	Individual has value
PROMOT:0000077	Nb of previous pregnancies	Number of precious pregnancies of an individual that includes pregancies that did not reach their end.	nombre de grossesses	Le nombre de grossesses d’un individu qui inclut les grossesses qui ne se sont pas terminées.							https://orcid.org/0009-0000-5160-7927		SNOMED:160476009				
PROMOT:0000078	Patient at risk of fall												SNOMED:363787002				
PROMOT:0000079	unkown life status	A life status that is unkown.	état vital inconnu	Un état vital inconnu.	estado vital desconocido						https://orcid.org/0009-0000-5160-7927		SIO:010057				
PROMOT:0000080	unrecorded life status												PROMOT:0000079				
PROMOT:0000081	unknown transmission	UNSURE : TO CHANGE INTO QUALIFIERS	Transmission inconnue		desconocido								SIO:001268				
PROMOT:0000082	unrecorded transmission												PROMOT:0000081				
PROMOT:0000083	Unrecorded health status												HP:0032319				
PROMOT:0000084	presence qualifier	A qualifier for stating the presence, absence or uncertainty of a phenotype instance.	Qualité qualifiant l’existance d’une entité	Un qualité qui statue de la présence, de l’absence ou de l’incertitude de l’existence d’un phénotype.							https://orcid.org/0009-0000-5160-7927		BFO:0000019|(SIO:000218 some HP:0000118)				
PROMOT:0000085	absent	A qualifier for an instance of a phenotype which is absent.	absent	Une qualité qui statue de l’absence d’un phénotype.							https://orcid.org/0009-0000-5160-7927		PROMOT:0000084				
PROMOT:0000086	present	Qualifies an instance of a phenotype as present.	présent	Une qualité qui statue de la présence d’un phénotype.							https://orcid.org/0009-0000-5160-7927		PROMOT:0000084				
PROMOT:0000087	presence unsure	Qualifies an instance of a phenotype as unsure.	incertain	Une qualité qui statue de l’incertitude de la présence ou non d’un phénotype.							https://orcid.org/0009-0000-5160-7927		PROMOT:0000084				
PROMOT:0000088	presence unrecorded										https://orcid.org/0009-0000-5160-7927		PROMOT:0000087				
PROMOT:0000089	Consent status	An information about the consent status of a patient	Status du consentement		estado del consentimiento 			Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			SNOMED:363787002				
PROMOT:0000090	Pending		En attente					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			PROMOT:0000089				
PROMOT:0000091	Proposed		Proposé					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			PROMOT:0000089				
PROMOT:0000092	Active		Actif					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			PROMOT:0000089				
PROMOT:0000093	Rejected		Rejeté					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			PROMOT:0000089				
PROMOT:0000094	Inactive		Inactif					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			PROMOT:0000089				
PROMOT:0000095	Entered in Error		Entré par erreur					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			PROMOT:0000089				
PROMOT:0000096	Date of consent		Date du consentement					Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			SNOMED:363787002				
PROMOT:0000097	Agreement to be contacted for research purpose		Accord pour être contacté à des fins de recherche		Acuerdo para ser contactado con fines de investigación			Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			SNOMED:363787002				
PROMOT:0000098	Consent to the reuse of data		Consentement à la réutilisation des données		Consentimiento para la reutilización de datos			Graefe, A.S.L., Hübner, M.R., Rehburg, F. et al. An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets. Sci Data 12, 234 (2025). https://doi.org/10.1038/s41597-025-04558-z		RD-CDM			SNOMED:363787002				
PROMOT:0000099	Pourcentage de la valeur attendue												IAO:0000030				
PROMOT:0000100	Debimeter		Débimètre expiratoire Peak Flow										SNOMED:12894003				
PROMOT:0000101	Quantative muscle weakness		Quantative muscle weakness										SNOMED:12894003				
PROMOT:0000102	Dysphagyameter		Dysphagiemètre, 80 ml, SSQ										SNOMED:12894003				
PROMOT:0000103	B&L gauge		B&L gauge										SNOMED:12894003				
PROMOT:0000104	Bilan dynamométrique avec MedUP		Bilan dynamométrique avec MedUP										SNOMED:12894003				
PROMOT:0000105	IOPI		IOPI										SNOMED:12894003				
PROMOT:0000106	Double compound motor action potential abnormality	The double compound muscle action potential (CMAP) or double “M wave” is a recording from a muscle as a result of motor nerve stimulation. It is a duplication of the fundamental signal in motor nerve conduction and related studies (e.g., F waves, H reflex, repetitive motor nerve stimulation, etc.). It is a double banal, simple waveform observable through instrumentation. 	Double anomalie du CMAP		Doble anomalía del potencial de acción motora compuesta 			(JP : to validate)	https://pmc.ncbi.nlm.nih.gov/articles/PMC11131082/				HP:0033580				
IAO:0020000	identifier												(IAO:0000219 exactly 1 NCBITaxon:9606)				
http://snomed.info/id/60621009	Body mass index (observable entity)												http://snomed.info/id/248326004				
http://snomed.info/id/1153637007	Body height (observable entity)												http://snomed.info/id/248326004				
http://snomed.info/id/27113001	Body weight (observable entity)												http://snomed.info/id/248326004				
PROMOT:0000107	Year of assessment												SNOMED:363787002				
PROMOT:0000108	Year of resolution												SNOMED:363787002				
PROMOT:0000109	lost in follow up																
PROMOT:0000110	opt out																
