subject_id	predicate_id	object_id	mapping_justification	author_id	mapping_date	confidence
http://id.who.int/icd/entity/2089171534	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#90592	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2090906765	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#43547	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2100545361	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#55991	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/2102716148	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#36531	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/213697684	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#94401	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/213893837	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#7260	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/222589883	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#55041	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/232409592	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#60886	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/242704590	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#68771	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/246722870	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#52807	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/248265067	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#87098	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/249425252	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#53270	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/260756767	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#40861	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/274570113	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#35923	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
http://id.who.int/icd/entity/278208942	skos:exactMatch	https://data.esante.gouv.fr/terminologies/icf#86800	semapv:ManualMappingCuration	orcid:0009-0000-5160-7927	2026-01-14	1
